01/02/2020,2020-02-21f,TX03,21078,C_000001,BBB1,8577,BBB1,8577,,,8,GLP,7.58,1.12,1.32,8.47,1.53,10,,,,,,CLIENTE GENERICO,GLL
,05-03-2020,2,9,99,BB03,48594,BB03,48594,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,05-03-2020,2,9,99,BB03,48595,BB03,48595,0,,8,GLP,14.39,1.1186440678,1.32,16.1016949153,2.8983050847,19,,,,,,,LTR
,05-03-2020,2,9,99,BB03,48597,BB03,48597,0,,8,GLP,9.09,1.1186440678,1.32,10.1694915254,1.8305084746,12,,,,,,,LTR
,05-03-2020,2,9,99,BB03,48598,BB03,48598,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,05-03-2020,2,9,99,BB03,48601,BB03,48601,0,,8,GLP,22.73,1.1186440678,1.32,25.4237288136,4.5762711864,30,,,,,,,LTR
,05-03-2020,2,9,99,BB03,48602,BB03,48602,0,,8,GLP,21.22,1.1186440678,1.32,23.7372881356,4.2727118644,28.01,,,,,,,LTR
,05-03-2020,2,9,99,BB03,48604,BB03,48604,0,,8,GLP,17.42,1.1186440678,1.32,19.4915254237,3.5084745763,23,,,,,,,LTR
,05-03-2020,2,9,99,BB03,48607,BB03,48607,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
,05-03-2020,2,9,99,BB03,48608,BB03,48608,0,,8,GLP,15.89,1.1186440678,1.32,17.7796610169,3.2003389831,20.98,,,,,,,LTR
,05-03-2020,2,9,99,BB03,48609,BB03,48609,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,05-03-2020,2,9,99,BB03,48610,BB03,48610,0,,8,GLP,10.61,1.1186440678,1.32,11.8644067797,2.1355932203,14,,,,,,,LTR
,05-03-2020,2,9,99,BB03,48611,BB03,48611,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,05-03-2020,2,9,99,BB03,48612,BB03,48612,0,,8,GLP,13.39,1.1186440678,1.32,14.9745762712,2.6954237288,17.67,,,,,,,LTR
,05-03-2020,2,9,99,BB03,48613,BB03,48613,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,05-03-2020,3,17,99,BB03,48614,BB03,48614,0,,8,GLP,5.54,1.1186440678,1.32,6.1949152542,1.1150847458,7.31,,,,,,,LTR
,05-03-2020,3,17,99,BB03,48615,BB03,48615,0,,8,GLP,33.72,1.1186440678,1.32,37.7203389831,6.7896610169,44.51,,,,,,,LTR
,05-03-2020,3,17,99,BB03,48619,BB03,48619,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,05-03-2020,3,17,99,BB03,48620,BB03,48620,0,,8,GLP,2.27,1.1186440678,1.32,2.5423728814,0.4576271186,3,,,,,,,LTR
,05-03-2020,3,17,99,BB03,48621,BB03,48621,0,,8,GLP,18.41,1.1186440678,1.32,20.593220339,3.706779661,24.3,,,,,,,LTR
,05-03-2020,3,17,99,BB03,48622,BB03,48622,0,,8,GLP,6.82,1.1186440678,1.32,7.6271186441,1.3728813559,9,,,,,,,LTR
,05-03-2020,3,17,99,BB03,48623,BB03,48623,0,,8,GLP,29.85,1.1186440678,1.32,33.3898305085,6.0101694915,39.4,,,,,,,LTR
,05-03-2020,3,17,99,BB03,48624,BB03,48624,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,05-03-2020,3,17,99,BB03,48625,BB03,48625,0,,8,GLP,22.73,1.1186440678,1.32,25.4237288136,4.5762711864,30,,,,,,,LTR
,05-03-2020,3,17,99,BB03,48627,BB03,48627,0,,3,GAS 95,1.55,10.9322033898,12.9,16.9491525424,3.0508474576,20,,,,,,,GLL
,05-03-2020,3,17,99,BB03,48628,BB03,48628,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,05-03-2020,3,17,99,BB03,48629,BB03,48629,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,05-03-2020,3,17,99,BB03,48630,BB03,48630,0,,8,GLP,22.73,1.1186440678,1.32,25.4237288136,4.5762711864,30,,,,,,,LTR
,05-03-2020,3,17,99,BB03,48631,BB03,48631,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
,05-03-2020,3,17,99,BB03,48632,BB03,48632,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,05-03-2020,3,17,99,BB03,48633,BB03,48633,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,05-03-2020,3,17,99,BB03,48634,BB03,48634,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,05-03-2020,3,17,99,BB03,48635,BB03,48635,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,05-03-2020,3,17,99,BB03,48636,BB03,48636,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
,05-03-2020,3,17,99,BB03,48637,BB03,48637,0,,8,GLP,9.85,1.1186440678,1.32,11.0169491525,1.9830508475,13,,,,,,,LTR
,05-03-2020,1,12,99,BB02,15677,BB02,15677,0,,3,GAS 95,1.55,10.9322033898,12.9,16.9491525424,3.0508474576,20,,,,,,,GLL
,05-03-2020,1,12,99,BB02,15678,BB02,15678,0,,5,DIESEL B5 S50,6.385,10.6186440678,12.53,67.7966101695,12.2033898305,80,,,,,,,GLL
,05-03-2020,1,12,99,BB02,15679,BB02,15679,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,05-03-2020,1,12,99,BB02,15681,BB02,15681,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,05-03-2020,1,12,99,BB02,15682,BB02,15682,0,,5,DIESEL B5 S50,3.192,10.6186440678,12.53,33.8983050847,6.1016949153,40,,,,,,,GLL
,05-03-2020,1,12,99,BB02,15688,BB02,15688,0,,3,GAS 95,0.004,10.9322033898,12.9,0.0423728814,0.0076271186,0.05,,,,,,,GLL
,05-03-2020,1,12,99,BB02,15691,BB02,15691,0,,5,DIESEL B5 S50,1.596,10.6186440678,12.53,16.9491525424,3.0508474576,20,,,,,,,GLL
,05-03-2020,1,12,99,BB02,15693,BB02,15693,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,05-03-2020,1,12,99,BB02,15694,BB02,15694,0,,3,GAS 95,2.326,10.9322033898,12.9,25.4237288136,4.5762711864,30,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15695,BB02,15695,0,,2,GAS 90,1.918,10.1610169492,11.99,19.4915254237,3.5084745763,23,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15696,BB02,15696,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15698,BB02,15698,0,,5,DIESEL B5 S50,3.99,10.6186440678,12.53,42.3728813559,7.6271186441,50,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15701,BB02,15701,0,,2,GAS 90,0.917,10.1610169492,11.99,9.3220338983,1.6779661017,11,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15702,BB02,15702,0,,2,GAS 90,0.25,10.1610169492,11.99,2.5423728814,0.4576271186,3,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15703,BB02,15703,0,,3,GAS 95,1.163,10.9322033898,12.9,12.7118644068,2.2881355932,15,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15705,BB02,15705,0,,3,GAS 95,0.388,10.9322033898,12.9,4.2372881356,0.7627118644,5,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15706,BB02,15706,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15708,BB02,15708,0,,3,GAS 95,1.55,10.9322033898,12.9,16.9491525424,3.0508474576,20,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15709,BB02,15709,0,,2,GAS 90,1.668,10.1610169492,11.99,16.9491525424,3.0508474576,20,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15710,BB02,15710,0,,3,GAS 95,3.876,10.9322033898,12.9,42.3728813559,7.6271186441,50,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15712,BB02,15712,0,,2,GAS 90,2.502,10.1610169492,11.99,25.4237288136,4.5762711864,30,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15713,BB02,15713,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15716,BB02,15716,0,,2,GAS 90,2.835,10.1610169492,11.99,28.8050847458,5.1849152542,33.99,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15717,BB02,15717,0,,5,DIESEL B5 S50,2.394,10.6186440678,12.53,25.4237288136,4.5762711864,30,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15718,BB02,15718,0,,2,GAS 90,0.417,10.1610169492,11.99,4.2372881356,0.7627118644,5,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15719,BB02,15719,0,,2,GAS 90,1.001,10.1610169492,11.99,10.1694915254,1.8305084746,12,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15720,BB02,15720,0,,3,GAS 95,0.465,10.9322033898,12.9,5.0847457627,0.9152542373,6,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15721,BB02,15721,0,,2,GAS 90,8.34,10.1610169492,11.99,84.7457627119,15.2542372881,100,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15722,BB02,15722,0,,5,DIESEL B5 S50,2.394,10.6186440678,12.53,25.4237288136,4.5762711864,30,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15723,BB02,15723,0,,5,DIESEL B5 S50,1.596,10.6186440678,12.53,16.9491525424,3.0508474576,20,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15725,BB02,15725,0,,3,GAS 95,3.876,10.9322033898,12.9,42.3728813559,7.6271186441,50,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15727,BB02,15727,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15731,BB02,15731,0,,3,GAS 95,3.876,10.9322033898,12.9,42.3728813559,7.6271186441,50,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15732,BB02,15732,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,05-03-2020,1,12,99,BB02,15677,BB02,15677,0,,3,GAS 95,1.55,10.9322033898,12.9,16.9491525424,3.0508474576,20,,,,,,,GLL
,05-03-2020,1,12,99,BB02,15678,BB02,15678,0,,5,DIESEL B5 S50,6.385,10.6186440678,12.53,67.7966101695,12.2033898305,80,,,,,,,GLL
,05-03-2020,1,12,99,BB02,15679,BB02,15679,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,05-03-2020,1,12,99,BB02,15681,BB02,15681,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,05-03-2020,1,12,99,BB02,15682,BB02,15682,0,,5,DIESEL B5 S50,3.192,10.6186440678,12.53,33.8983050847,6.1016949153,40,,,,,,,GLL
,05-03-2020,1,12,99,BB02,15688,BB02,15688,0,,3,GAS 95,0.004,10.9322033898,12.9,0.0423728814,0.0076271186,0.05,,,,,,,GLL
,05-03-2020,1,12,99,BB02,15691,BB02,15691,0,,5,DIESEL B5 S50,1.596,10.6186440678,12.53,16.9491525424,3.0508474576,20,,,,,,,GLL
,05-03-2020,1,12,99,BB02,15693,BB02,15693,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,05-03-2020,1,12,99,BB02,15694,BB02,15694,0,,3,GAS 95,2.326,10.9322033898,12.9,25.4237288136,4.5762711864,30,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15695,BB02,15695,0,,2,GAS 90,1.918,10.1610169492,11.99,19.4915254237,3.5084745763,23,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15696,BB02,15696,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15698,BB02,15698,0,,5,DIESEL B5 S50,3.99,10.6186440678,12.53,42.3728813559,7.6271186441,50,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15701,BB02,15701,0,,2,GAS 90,0.917,10.1610169492,11.99,9.3220338983,1.6779661017,11,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15702,BB02,15702,0,,2,GAS 90,0.25,10.1610169492,11.99,2.5423728814,0.4576271186,3,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15703,BB02,15703,0,,3,GAS 95,1.163,10.9322033898,12.9,12.7118644068,2.2881355932,15,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15705,BB02,15705,0,,3,GAS 95,0.388,10.9322033898,12.9,4.2372881356,0.7627118644,5,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15706,BB02,15706,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15708,BB02,15708,0,,3,GAS 95,1.55,10.9322033898,12.9,16.9491525424,3.0508474576,20,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15709,BB02,15709,0,,2,GAS 90,1.668,10.1610169492,11.99,16.9491525424,3.0508474576,20,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15710,BB02,15710,0,,3,GAS 95,3.876,10.9322033898,12.9,42.3728813559,7.6271186441,50,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15712,BB02,15712,0,,2,GAS 90,2.502,10.1610169492,11.99,25.4237288136,4.5762711864,30,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15713,BB02,15713,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15716,BB02,15716,0,,2,GAS 90,2.835,10.1610169492,11.99,28.8050847458,5.1849152542,33.99,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15717,BB02,15717,0,,5,DIESEL B5 S50,2.394,10.6186440678,12.53,25.4237288136,4.5762711864,30,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15718,BB02,15718,0,,2,GAS 90,0.417,10.1610169492,11.99,4.2372881356,0.7627118644,5,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15719,BB02,15719,0,,2,GAS 90,1.001,10.1610169492,11.99,10.1694915254,1.8305084746,12,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15720,BB02,15720,0,,3,GAS 95,0.465,10.9322033898,12.9,5.0847457627,0.9152542373,6,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15721,BB02,15721,0,,2,GAS 90,8.34,10.1610169492,11.99,84.7457627119,15.2542372881,100,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15722,BB02,15722,0,,5,DIESEL B5 S50,2.394,10.6186440678,12.53,25.4237288136,4.5762711864,30,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15723,BB02,15723,0,,5,DIESEL B5 S50,1.596,10.6186440678,12.53,16.9491525424,3.0508474576,20,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15725,BB02,15725,0,,3,GAS 95,3.876,10.9322033898,12.9,42.3728813559,7.6271186441,50,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15727,BB02,15727,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15731,BB02,15731,0,,3,GAS 95,3.876,10.9322033898,12.9,42.3728813559,7.6271186441,50,,,,,,,GLL
,05-03-2020,2,16,99,BB02,15732,BB02,15732,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,06-03-2020,1,13,99,BB03,48639,BB03,48639,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48640,BB03,48640,0,,8,GLP,9.11,1.1186440678,1.32,10.186440678,1.833559322,12.02,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48641,BB03,48641,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48642,BB03,48642,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48643,BB03,48643,0,,8,GLP,31.85,1.1186440678,1.32,35.6271186441,6.4128813559,42.04,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48644,BB03,48644,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48645,BB03,48645,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48647,BB03,48647,0,,8,GLP,2.27,1.1186440678,1.32,2.5423728814,0.4576271186,3,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48648,BB03,48648,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48649,BB03,48649,0,,8,GLP,22.92,1.1186440678,1.32,25.6355932203,4.6144067797,30.25,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48652,BB03,48652,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48653,BB03,48653,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48654,BB03,48654,0,,3,GAS 95,0.775,10.9322033898,12.9,8.4745762712,1.5254237288,10,,,,,,,GLL
,06-03-2020,1,13,99,BB03,48655,BB03,48655,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48656,BB03,48656,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48657,BB03,48657,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48658,BB03,48658,0,,8,GLP,5.3,1.1186440678,1.32,5.9322033898,1.0677966102,7,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48660,BB03,48660,0,,8,GLP,11.01,1.1186440678,1.32,12.313559322,2.216440678,14.53,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48661,BB03,48661,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48662,BB03,48662,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48663,BB03,48663,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48664,BB03,48664,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48666,BB03,48666,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48667,BB03,48667,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48668,BB03,48668,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48670,BB03,48670,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48671,BB03,48671,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48675,BB03,48675,0,,8,GLP,27.27,1.1186440678,1.32,30.5084745763,5.4915254237,36,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48676,BB03,48676,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48677,BB03,48677,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48679,BB03,48679,0,,8,GLP,22.73,1.1186440678,1.32,25.4237288136,4.5762711864,30,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48680,BB03,48680,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48681,BB03,48681,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48682,BB03,48682,0,,8,GLP,4.55,1.1186440678,1.32,5.0847457627,0.9152542373,6,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48683,BB03,48683,0,,8,GLP,2.27,1.1186440678,1.32,2.5423728814,0.4576271186,3,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48684,BB03,48684,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48685,BB03,48685,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48686,BB03,48686,0,,8,GLP,21.19,1.1186440678,1.32,23.7033898305,4.2666101695,27.97,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48687,BB03,48687,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48688,BB03,48688,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48689,BB03,48689,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48690,BB03,48690,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48692,BB03,48692,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48694,BB03,48694,0,,8,GLP,22.73,1.1186440678,1.32,25.4237288136,4.5762711864,30,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48695,BB03,48695,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48696,BB03,48696,0,,8,GLP,2.27,1.1186440678,1.32,2.5423728814,0.4576271186,3,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48697,BB03,48697,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48698,BB03,48698,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48699,BB03,48699,0,,8,GLP,5.3,1.1186440678,1.32,5.9322033898,1.0677966102,7,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48700,BB03,48700,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48701,BB03,48701,0,,8,GLP,20.48,1.1186440678,1.32,22.9152542373,4.1247457627,27.04,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48702,BB03,48702,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48703,BB03,48703,0,,8,GLP,40.16,1.1186440678,1.32,44.9237288136,8.0862711864,53.01,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48704,BB03,48704,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,06-03-2020,1,13,99,BB03,48705,BB03,48705,0,,8,GLP,9.85,1.1186440678,1.32,11.0169491525,1.9830508475,13,,,,,,,LTR
,06-03-2020,1,12,99,BB02,15733,BB02,15733,0,,5,DIESEL B5 S50,2.394,10.6186440678,12.53,25.4237288136,4.5762711864,30,,,,,,,GLL
,06-03-2020,1,12,99,BB02,15734,BB02,15734,0,,2,GAS 90,0.584,10.1610169492,11.99,5.9322033898,1.0677966102,7,,,,,,,GLL
,06-03-2020,1,12,99,BB02,15735,BB02,15735,0,,3,GAS 95,1.55,10.9322033898,12.9,16.9491525424,3.0508474576,20,,,,,,,GLL
,06-03-2020,1,12,99,BB02,15736,BB02,15736,0,,2,GAS 90,1.668,10.1610169492,11.99,16.9491525424,3.0508474576,20,,,,,,,GLL
,06-03-2020,1,12,99,BB02,15737,BB02,15737,0,,2,GAS 90,1.668,10.1610169492,11.99,16.9491525424,3.0508474576,20,,,,,,,GLL
,06-03-2020,1,12,99,BB02,15745,BB02,15745,0,,5,DIESEL B5 S50,3.192,10.6186440678,12.53,33.8983050847,6.1016949153,40,,,,,,,GLL
,06-03-2020,1,12,99,BB02,15747,BB02,15747,0,,5,DIESEL B5 S50,3.99,10.6186440678,12.53,42.3728813559,7.6271186441,50,,,,,,,GLL
,06-03-2020,1,12,99,BB02,15749,BB02,15749,0,,5,DIESEL B5 S50,11.971,10.6186440678,12.53,127.1186440678,22.8813559322,150,,,,,,,GLL
,06-03-2020,1,12,99,BB02,15752,BB02,15752,0,,5,DIESEL B5 S50,3.99,10.6186440678,12.53,42.3728813559,7.6271186441,50,,,,,,,GLL
,06-03-2020,1,12,99,BB02,15753,BB02,15753,0,,4,GAS 98,1.43,11.8559322034,13.99,16.9491525424,3.0508474576,20,,,,,,,GLL
,06-03-2020,1,12,99,BB02,15754,BB02,15754,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,06-03-2020,1,12,99,BB02,15755,BB02,15755,0,,5,DIESEL B5 S50,2.394,10.6186440678,12.53,25.4237288136,4.5762711864,30,,,,,,,GLL
,06-03-2020,1,12,99,BB02,15758,BB02,15758,0,,3,GAS 95,1.163,10.9322033898,12.9,12.7118644068,2.2881355932,15,,,,,,,GLL
,06-03-2020,1,12,99,BB02,15759,BB02,15759,0,,2,GAS 90,1.251,10.1610169492,11.99,12.7118644068,2.2881355932,15,,,,,,,GLL
,06-03-2020,1,12,99,BB02,15760,BB02,15760,0,,5,DIESEL B5 S50,0.001,10.6186440678,12.53,0.0084745763,0.0015254237,0.01,,,,,,,GLL
,06-03-2020,1,12,99,BB02,15761,BB02,15761,0,,5,DIESEL B5 S50,1.35,10.6186440678,12.53,14.3389830508,2.5810169492,16.92,,,,,,,GLL
,06-03-2020,1,12,99,BB02,15763,BB02,15763,0,,2,GAS 90,1.028,10.1610169492,11.99,10.4491525424,1.8808474576,12.33,,,,,,,GLL
